ID,Xcoord,Ycoord,size,shape,cryosection_text,SampleType,Xcoordpixel,Ycoordpixel
M302866,14281.61,19309.73,5140.0,Elipse,G005bI205A,Positive,302,319
M302868,14356.43,19656.83,5140.0,Elipse,G005bI205A,Positive,316,375
M302869,14311.87,20030.98,5140.0,Elipse,G005bI205A,Positive,308,435
M302870,14654.54,20735.48,5140.0,Elipse,G005bI205A,Positive,366,548
M302871,14656.74,21281.34,5140.0,Elipse,G005bI205A,Positive,366,635
M302872,14556.52,21705.38,5140.0,Elipse,G005bI205A,Positive,350,704
M302873,14822.51,22282.27,5140.0,Elipse,G005bI205A,Positive,395,796
M302874,15900.97,22392.15,4976.0,Elipse,G005bI205A,Positive,576,814
M302875,15891.51,21901.85,4976.0,Elipse,G005bI205A,Positive,575,735
M302876,15932.61,21295.32,4976.0,Elipse,G005bI205A,Positive,582,638
M302877,16323.60,20719.53,4976.0,Elipse,G005bI205A,Positive,648,545
M302878,16503.78,20091.35,4976.0,Elipse,G005bI205A,Positive,679,444
M302879,16600.24,19499.85,4976.0,Elipse,G005bI205A,Positive,695,349
M302881,16200.82,18629.75,4976.0,Elipse,G005bI205A,Positive,628,210
M302882,14734.41,18982.45,5140.0,Elipse,G005bI205A,Positive,380,266
M302883,14915.84,19441.81,5140.0,Elipse,G005bI205A,Positive,410,340
M302884,15424.76,20019.86,5140.0,Elipse,G005bI205A,Positive,496,432
M302886,15658.26,21642.25,5140.0,Elipse,G005bI205A,Positive,535,694
M302887,15344.70,22146.11,5140.0,Elipse,G005bI205A,Positive,482,774
M302888,15479.34,22426.00,5140.0,Elipse,G005bI205A,Positive,505,819
M302889,15482.65,22668.86,5140.0,Elipse,G005bI205A,Positive,506,858
M302890,13801.30,20868.85,4976.0,Elipse,G005bI205A,Positive,221,569
M302891,15447.80,20492.10,4976.0,Elipse,G005bI205A,Positive,500,509
M302893,15914.04,19587.30,4976.0,Elipse,G005bI205A,Positive,579,364
M302894,15871.76,18838.45,4976.0,Elipse,G005bI205A,Positive,571,242
M302898,13834.43,20744.56,4976.0,Elipse,G005bI205A,Positive,228,549
M302899,14184.48,20967.98,4976.0,Elipse,G005bI205A,Positive,286,585
M302900,15145.55,20830.38,4976.0,Elipse,G005bI205A,Positive,449,562
M302901,16764.78,20523.39,4976.0,Elipse,G005bI205A,Positive,722,514
M302902,16197.24,19386.42,4976.0,Elipse,G005bI205A,Positive,626,331
M302904,15617.07,18610.82,4976.0,Elipse,G005bI205A,Positive,529,206
M302905,16948.03,19399.34,4976.0,Elipse,G005bI205A,Positive,754,334
M302906,15907.46,19052.72,5140.0,Elipse,G005bI205A,Positive,578,278
M302907,15922.36,19336.30,5140.0,Elipse,G005bI205A,Positive,580,322
M302908,15930.41,19866.02,5140.0,Elipse,G005bI205A,Positive,581,408
M302909,16422.25,20404.97,5140.0,Elipse,G005bI205A,Positive,665,495
M302910,16250.61,21033.51,5140.0,Elipse,G005bI205A,Positive,635,595
M302911,15443.60,20605.44,5140.0,Elipse,G005bI205A,Positive,499,526
M302912,14899.72,19825.09,5140.0,Elipse,G005bI205A,Positive,408,401
M302962,12139.32,45767.52,4815.0,Elipse,G005bI205B,Positive,660,670
M302963,12158.37,45264.12,4815.0,Elipse,G005bI205B,Positive,662,590
M302964,12293.82,44723.13,4815.0,Elipse,G005bI205B,Positive,686,502
M302966,12301.18,44035.92,4815.0,Elipse,G005bI205B,Positive,688,392
M302967,12326.09,43551.23,4815.0,Elipse,G005bI205B,Positive,691,315
M302968,11400.77,42978.67,4815.0,Elipse,G005bI205B,Positive,535,222
M302969,10942.68,42676.62,4815.0,Elipse,G005bI205B,Positive,458,174
M302970,10375.60,42998.72,5140.0,Elipse,G005bI205B,Positive,362,226
M302971,10692.08,43263.51,5140.0,Elipse,G005bI205B,Positive,415,269
M302972,10741.83,44046.19,5140.0,Elipse,G005bI205B,Positive,424,394
M302973,9744.07,44448.63,5140.0,Elipse,G005bI205B,Positive,255,459
M302974,10290.00,45496.83,5140.0,Elipse,G005bI205B,Positive,348,628
M302976,10434.70,46242.11,5140.0,Elipse,G005bI205B,Positive,372,746
M302977,10954.48,45806.49,5140.0,Elipse,G005bI205B,Positive,460,676
M302978,11707.59,43111.50,4976.0,Elipse,G005bI205B,Positive,588,244
M302979,11662.02,43755.96,4976.0,Elipse,G005bI205B,Positive,579,348
M302980,11262.25,44677.91,4976.0,Elipse,G005bI205B,Positive,511,495
M302981,11165.82,45193.97,4976.0,Elipse,G005bI205B,Positive,495,579
M302982,11619.26,45600.82,4976.0,Elipse,G005bI205B,Positive,572,644
M302983,11768.97,45353.12,4976.0,Elipse,G005bI205B,Positive,598,604
M302984,11791.83,44107.57,4976.0,Elipse,G005bI205B,Positive,601,404
M302986,10659.03,45720.80,5140.0,Elipse,G005bI205B,Positive,410,662
M302988,11880.30,44907.39,5140.0,Elipse,G005bI205B,Positive,616,532
M302989,10616.36,44443.34,5140.0,Elipse,G005bI205B,Positive,402,458
M302990,9894.30,45943.61,5140.0,Elipse,G005bI205B,Positive,281,699
M302991,10862.13,45381.22,5140.0,Elipse,G005bI205B,Positive,444,609
M302992,10973.76,46299.00,5140.0,Elipse,G005bI205B,Positive,462,756
M302993,11092.71,46579.69,5140.0,Elipse,G005bI205B,Positive,482,801
M302994,10396.57,44180.18,5051.0,Elipse,G005bI205B,Positive,365,415
M302995,9623.86,45141.76,5051.0,Elipse,G005bI205B,Positive,235,570
M302997,9998.71,46255.42,5051.0,Elipse,G005bI205B,Positive,299,749
M302998,11118.76,45531.90,5051.0,Elipse,G005bI205B,Positive,488,632
M302999,11630.69,44286.74,5051.0,Elipse,G005bI205B,Positive,574,432
M303000,11569.69,43426.72,5051.0,Elipse,G005bI205B,Positive,564,295
M303001,11500.37,42711.79,5051.0,Elipse,G005bI205B,Positive,552,180
M303002,12219.12,43768.63,5140.0,Elipse,G005bI205B,Positive,674,350
M303004,10811.82,43554.79,5140.0,Elipse,G005bI205B,Positive,436,315
M303005,12579.85,44383.85,5140.0,Elipse,G005bI205B,Positive,734,449
M303006,12664.11,45070.61,5140.0,Elipse,G005bI205B,Positive,749,559
M303007,10158.10,45212.53,5140.0,Elipse,G005bI205B,Positive,325,581
M303008,10480.45,45875.47,5140.0,Elipse,G005bI205B,Positive,380,688
M303009,11514.98,45815.68,5140.0,Elipse,G005bI205B,Positive,555,679
M303010,9696.53,22162.54,5140.0,Elipse,G006bI203A,Positive,405,787
M303012,11297.65,17340.77,5140.0,Elipse,G006bI203A,Positive,621,168
M303013,10010.49,17847.21,5140.0,Elipse,G006bI203A,Positive,447,233
M303015,9050.55,21094.84,5140.0,Elipse,G006bI203A,Positive,318,650
M303016,9173.83,21164.96,5140.0,Elipse,G006bI203A,Positive,334,659
M303017,9850.47,22049.70,5140.0,Elipse,G006bI203A,Positive,426,773
M303018,9719.79,22481.67,4976.0,Elipse,G006bI203A,Positive,408,828
M303019,9660.10,21748.40,4976.0,Elipse,G006bI203A,Positive,400,734
M303020,9122.96,20686.69,4976.0,Elipse,G006bI203A,Positive,327,598
M303021,9220.73,19865.00,4976.0,Elipse,G006bI203A,Positive,341,492
M303022,9209.38,20791.38,4976.0,Elipse,G006bI203A,Positive,339,611
M303024,9195.87,18969.95,4976.0,Elipse,G006bI203A,Positive,337,377
M303025,9233.45,20081.23,4976.0,Elipse,G006bI203A,Positive,342,520
M303026,8764.35,21932.79,5140.0,Elipse,G006bI203A,Positive,279,758
M303027,10909.60,18403.96,5140.0,Elipse,G006bI203A,Positive,569,305
M303029,9458.75,20237.20,5140.0,Elipse,G006bI203A,Positive,373,540
M303030,11059.52,20374.26,5140.0,Elipse,G006bI203A,Positive,589,558
M303031,11141.22,22223.90,5140.0,Elipse,G006bI203A,Positive,600,795
M303032,9818.98,20160.88,5140.0,Elipse,G006bI203A,Positive,421,530
M303033,9826.40,20257.09,5140.0,Elipse,G006bI203A,Positive,422,543
M303034,9890.06,20317.43,4976.0,Elipse,G006bI203A,Positive,431,550
M303035,9912.56,18985.76,4976.0,Elipse,G006bI203A,Positive,434,379
M303036,10992.78,20525.28,4976.0,Elipse,G006bI203A,Positive,580,577
M303037,10944.16,21624.07,4976.0,Elipse,G006bI203A,Positive,573,718
M303039,11152.70,18283.07,4976.0,Elipse,G006bI203A,Positive,602,289
M303040,11569.25,18931.28,4976.0,Elipse,G006bI203A,Positive,658,372
M303041,9988.03,19753.35,4976.0,Elipse,G006bI203A,Positive,444,478
M303042,10580.78,22407.20,5140.0,Elipse,G006bI203A,Positive,524,819
M303044,11263.83,17551.79,5140.0,Elipse,G006bI203A,Positive,617,195
M303045,10986.88,21718.33,5140.0,Elipse,G006bI203A,Positive,579,730
M303046,12461.49,18808.23,5140.0,Elipse,G006bI203A,Positive,778,357
M303047,11244.40,18087.99,5140.0,Elipse,G006bI203A,Positive,614,264
M303048,10583.48,17194.49,5140.0,Elipse,G006bI203A,Positive,525,149
M303049,15329.00,19079.50,5140.0,Elipse,G006bI203A,Positive,1166,391
M303050,9939.09,17811.74,4976.0,Elipse,G006bI203A,Positive,438,229
M303051,10775.77,19259.56,4976.0,Elipse,G006bI203A,Positive,551,415
M303053,10921.87,19162.97,4976.0,Elipse,G006bI203A,Positive,570,402
M303054,10561.18,18796.45,4976.0,Elipse,G006bI203A,Positive,522,355
M303055,11380.43,18924.46,4976.0,Elipse,G006bI203A,Positive,632,372
M303056,10239.81,20083.68,4976.0,Elipse,G006bI203A,Positive,478,520
M303057,10353.01,19648.00,4976.0,Elipse,G006bI203A,Positive,494,464
M303106,11920.38,41796.57,5140.0,Elipse,G006bI203B,Positive,422,497
M303108,11248.65,41849.63,5140.0,Elipse,G006bI203B,Positive,340,504
M303109,14641.40,41199.28,5140.0,Elipse,G006bI203B,Positive,756,428
M303112,14646.11,41889.62,5140.0,Elipse,G006bI203B,Positive,757,508
M303113,12912.56,41714.78,5140.0,Elipse,G006bI203B,Positive,544,488
M303114,14557.40,41925.50,4976.0,Elipse,G006bI203B,Positive,746,513
M303115,14574.69,41811.35,4976.0,Elipse,G006bI203B,Positive,748,499
M303116,14662.75,42281.65,4976.0,Elipse,G006bI203B,Positive,759,555
M303117,12110.19,41700.36,4976.0,Elipse,G006bI203B,Positive,445,486
M303118,11369.32,41797.12,4976.0,Elipse,G006bI203B,Positive,355,497
M303120,10051.81,42406.31,4976.0,Elipse,G006bI203B,Positive,193,569
M303121,9923.31,42037.84,4976.0,Elipse,G006bI203B,Positive,176,525
M303122,10298.46,42079.04,5140.0,Elipse,G006bI203B,Positive,223,531
M303123,11070.12,41142.80,5140.0,Elipse,G006bI203B,Positive,317,421
M303125,10663.32,41221.63,5140.0,Elipse,G006bI203B,Positive,267,430
M303126,10421.75,40974.65,5140.0,Elipse,G006bI203B,Positive,238,402
M303127,10207.73,41236.85,5140.0,Elipse,G006bI203B,Positive,212,432
M303128,11824.67,40933.85,5140.0,Elipse,G006bI203B,Positive,410,397
M303129,11715.39,41223.15,5140.0,Elipse,G006bI203B,Positive,397,431
M303130,15039.18,41505.31,4976.0,Elipse,G006bI203B,Positive,805,464
M303131,11920.67,42267.93,4976.0,Elipse,G006bI203B,Positive,422,553
M303132,14157.38,41712.83,4976.0,Elipse,G006bI203B,Positive,697,488
M303133,11754.43,40606.95,4976.0,Elipse,G006bI203B,Positive,402,359
M303135,11762.38,40963.20,4976.0,Elipse,G006bI203B,Positive,403,400
M303136,15544.12,41852.29,4976.0,Elipse,G006bI203B,Positive,867,504
M303137,12108.60,43320.21,4976.0,Elipse,G006bI203B,Positive,445,675
M303138,12616.56,42578.81,5140.0,Elipse,G006bI203B,Positive,507,589
M303139,15466.49,41907.40,5140.0,Elipse,G006bI203B,Positive,858,511
M303140,14010.95,41747.07,5140.0,Elipse,G006bI203B,Positive,679,492
M303141,12476.78,41973.41,5140.0,Elipse,G006bI203B,Positive,491,518
M303142,12178.40,43177.36,5140.0,Elipse,G006bI203B,Positive,454,659
M303143,12574.29,40425.39,5140.0,Elipse,G006bI203B,Positive,503,337
M303145,15004.10,41852.19,5140.0,Elipse,G006bI203B,Positive,801,504
M303146,12512.53,43374.29,4976.0,Elipse,G006bI203B,Positive,495,682
M303147,13544.83,41848.21,4976.0,Elipse,G006bI203B,Positive,622,504
M303148,11108.84,42721.06,4976.0,Elipse,G006bI203B,Positive,323,605
M303150,11029.92,42659.42,4976.0,Elipse,G006bI203B,Positive,313,598
M303151,11028.61,42792.49,4976.0,Elipse,G006bI203B,Positive,313,614
M303152,13760.38,41502.48,4976.0,Elipse,G006bI203B,Positive,648,464
M303153,13684.72,40611.78,4976.0,Elipse,G006bI203B,Positive,639,359
M303058,7628.25,16061.51,5140.0,Elipse,G007bI105A,Positive,444,625
M303059,7916.07,15979.32,5140.0,Elipse,G007bI105A,Positive,483,614
M303060,8268.84,16045.53,5140.0,Elipse,G007bI105A,Positive,531,623
M303061,8558.58,16038.36,5140.0,Elipse,G007bI105A,Positive,570,622
M303062,9040.98,15934.54,5140.0,Elipse,G007bI105A,Positive,635,608
M303063,8410.25,15502.33,5140.0,Elipse,G007bI105A,Positive,550,553
M303064,9269.45,15557.49,5140.0,Elipse,G007bI105A,Positive,666,560
M303066,8627.54,14468.29,4976.0,Elipse,G007bI105A,Positive,579,420
M303067,8570.47,14736.33,4976.0,Elipse,G007bI105A,Positive,572,455
M303068,8653.96,15097.31,4976.0,Elipse,G007bI105A,Positive,583,501
M303069,8638.98,15649.54,4976.0,Elipse,G007bI105A,Positive,581,572
M303070,8014.85,16401.95,4976.0,Elipse,G007bI105A,Positive,497,669
M303072,7804.64,16570.64,4976.0,Elipse,G007bI105A,Positive,468,690
M303073,7768.61,14713.20,4976.0,Elipse,G007bI105A,Positive,463,452
M303075,8923.39,15163.52,5140.0,Elipse,G007bI105A,Positive,619,509
M303076,7992.19,15448.05,5140.0,Elipse,G007bI105A,Positive,493,546
M303077,8459.01,15836.73,5140.0,Elipse,G007bI105A,Positive,557,596
M303078,8335.62,15175.17,5140.0,Elipse,G007bI105A,Positive,540,511
M303079,7077.20,14784.05,5140.0,Elipse,G007bI105A,Positive,370,461
M303080,7998.91,14729.33,5140.0,Elipse,G007bI105A,Positive,494,454
M303081,7470.90,14367.86,5140.0,Elipse,G007bI105A,Positive,423,407
M303082,7829.64,15098.85,4976.0,Elipse,G007bI105A,Positive,472,501
M303083,7983.35,15715.47,4976.0,Elipse,G007bI105A,Positive,492,580
M303084,7829.36,14364.69,4976.0,Elipse,G007bI105A,Positive,471,407
M303085,7903.89,13185.92,4976.0,Elipse,G007bI105A,Positive,482,255
M303086,7146.60,14542.65,4976.0,Elipse,G007bI105A,Positive,379,430
M303087,7125.21,15085.05,4976.0,Elipse,G007bI105A,Positive,376,499
M303089,6817.69,15638.96,4976.0,Elipse,G007bI105A,Positive,335,571
M303090,7160.04,15273.94,5140.0,Elipse,G007bI105A,Positive,381,524
M303091,8074.43,15032.98,5140.0,Elipse,G007bI105A,Positive,505,493
M303093,9140.36,14645.87,5140.0,Elipse,G007bI105A,Positive,649,443
M303094,8226.11,14100.14,5140.0,Elipse,G007bI105A,Positive,525,373
M303095,7688.17,14028.72,5140.0,Elipse,G007bI105A,Positive,452,364
M303096,7404.92,13698.07,5140.0,Elipse,G007bI105A,Positive,414,321
M303097,6964.58,14528.34,5140.0,Elipse,G007bI105A,Positive,355,428
M303098,6913.46,15549.96,4976.0,Elipse,G007bI105A,Positive,348,559
M303099,7494.59,14888.95,4976.0,Elipse,G007bI105A,Positive,426,474
M303100,6803.62,14899.71,4976.0,Elipse,G007bI105A,Positive,333,476
M303101,7595.37,14813.29,4976.0,Elipse,G007bI105A,Positive,440,464
M303103,12376.61,15565.76,4976.0,Elipse,G007bI105A,Positive,1086,561
M303104,7948.62,14569.69,4976.0,Elipse,G007bI105A,Positive,488,433
M303105,7725.50,14434.79,4976.0,Elipse,G007bI105A,Positive,457,416
M303154,13356.23,43741.04,5140.0,Elipse,G007bI105B,Positive,725,545
M303155,13315.79,43771.69,5140.0,Elipse,G007bI105B,Positive,719,550
M303157,13471.69,43704.51,5140.0,Elipse,G007bI105B,Positive,745,539
M303158,12437.23,43770.92,5140.0,Elipse,G007bI105B,Positive,570,550
M303159,12980.43,43694.37,5140.0,Elipse,G007bI105B,Positive,662,538
M303160,11210.72,43767.65,5140.0,Elipse,G007bI105B,Positive,362,550
M303161,11014.25,43879.59,5140.0,Elipse,G007bI105B,Positive,330,568
M303162,12294.42,43669.84,4976.0,Elipse,G007bI105B,Positive,546,534
M303164,12214.29,44476.51,4976.0,Elipse,G007bI105B,Positive,532,664
M303165,12209.62,44879.11,4976.0,Elipse,G007bI105B,Positive,531,728
M303166,12289.00,44929.01,4976.0,Elipse,G007bI105B,Positive,545,736
M303168,12281.63,43255.80,4976.0,Elipse,G007bI105B,Positive,544,468
M303169,12215.75,43106.75,4976.0,Elipse,G007bI105B,Positive,532,444
M303170,11166.61,42614.42,5140.0,Elipse,G007bI105B,Positive,355,364
M303173,11591.85,42705.76,5140.0,Elipse,G007bI105B,Positive,428,379
M303174,11738.63,42665.63,5140.0,Elipse,G007bI105B,Positive,452,372
M303175,12947.21,44478.95,5140.0,Elipse,G007bI105B,Positive,656,664
M303176,12137.31,43946.06,5140.0,Elipse,G007bI105B,Positive,520,578
M303177,11494.81,43432.66,5140.0,Elipse,G007bI105B,Positive,411,495
M303178,11422.67,43308.68,4976.0,Elipse,G007bI105B,Positive,399,476
M303179,12851.34,43339.44,4976.0,Elipse,G007bI105B,Positive,640,481
M303180,11569.82,43490.39,4976.0,Elipse,G007bI105B,Positive,424,505
M303181,11653.51,43720.26,4976.0,Elipse,G007bI105B,Positive,438,541
M303182,11591.05,42761.53,4976.0,Elipse,G007bI105B,Positive,428,388
M303183,11723.79,42739.03,4976.0,Elipse,G007bI105B,Positive,450,384
M303185,11280.27,42134.98,4976.0,Elipse,G007bI105B,Positive,375,288
M303187,11700.51,42186.98,5140.0,Elipse,G007bI105B,Positive,446,295
M303188,12484.00,42650.23,5140.0,Elipse,G007bI105B,Positive,578,370
M303189,11654.53,42341.25,5140.0,Elipse,G007bI105B,Positive,438,320
M303190,11620.24,43883.33,5140.0,Elipse,G007bI105B,Positive,432,568
M303191,12251.95,43992.75,5140.0,Elipse,G007bI105B,Positive,539,585
M303193,10814.62,43310.44,5140.0,Elipse,G007bI105B,Positive,296,476
M303194,12501.29,42505.42,4976.0,Elipse,G007bI105B,Positive,581,346
M303195,11945.87,43121.04,4976.0,Elipse,G007bI105B,Positive,488,445
M303196,12107.14,43966.34,4976.0,Elipse,G007bI105B,Positive,515,581
M303198,12465.59,43944.15,4976.0,Elipse,G007bI105B,Positive,575,578
M303199,11247.84,43618.90,4976.0,Elipse,G007bI105B,Positive,369,525
M303200,11260.56,43577.81,4976.0,Elipse,G007bI105B,Positive,371,519
M303201,12430.37,43916.43,4976.0,Elipse,G007bI105B,Positive,569,574
M302098,41867.32,12405.09,4976.0,Elipse,G019eI105A,Positive,501,252
M302100,41669.65,13132.62,4976.0,Elipse,G019eI105A,Positive,483,315
M302101,41552.99,13614.71,4976.0,Elipse,G019eI105A,Positive,473,356
M302102,41517.32,14329.10,4976.0,Elipse,G019eI105A,Positive,470,417
M302103,41576.90,15084.61,4976.0,Elipse,G019eI105A,Positive,475,481
M302104,41532.65,16010.33,4976.0,Elipse,G019eI105A,Positive,471,561
M302105,41655.73,17152.47,4976.0,Elipse,G019eI105A,Positive,483,659
M302106,41549.93,20353.40,5140.0,Elipse,G019eI105A,Positive,473,933
M302107,41524.36,19580.11,5140.0,Elipse,G019eI105A,Positive,471,867
M302108,41302.13,18719.01,5140.0,Elipse,G019eI105A,Positive,451,793
M302109,40418.55,18762.82,5140.0,Elipse,G019eI105A,Positive,371,797
M302110,40771.73,17655.58,5140.0,Elipse,G019eI105A,Positive,403,702
M302111,40623.66,16716.60,5140.0,Elipse,G019eI105A,Positive,389,621
M302113,40553.32,15657.22,5140.0,Elipse,G019eI105A,Positive,383,531
M302114,42402.89,12387.62,4976.0,Elipse,G019eI105A,Positive,550,251
M302115,42408.76,13336.60,4976.0,Elipse,G019eI105A,Positive,550,332
M302117,42290.05,15102.03,4976.0,Elipse,G019eI105A,Positive,539,483
M302118,42244.39,17020.06,4976.0,Elipse,G019eI105A,Positive,535,647
M302119,42241.78,17850.59,4976.0,Elipse,G019eI105A,Positive,535,719
M302120,41492.58,17832.65,4976.0,Elipse,G019eI105A,Positive,468,717
M302121,41847.76,18320.28,4976.0,Elipse,G019eI105A,Positive,500,759
M302122,43109.69,12521.22,5140.0,Elipse,G019eI105A,Positive,613,262
M302123,42834.13,13132.08,5140.0,Elipse,G019eI105A,Positive,589,315
M302124,42728.89,13626.13,5140.0,Elipse,G019eI105A,Positive,579,357
M302125,42976.95,13915.38,5140.0,Elipse,G019eI105A,Positive,601,381
M302126,42822.66,14505.43,5140.0,Elipse,G019eI105A,Positive,587,432
M302127,42555.54,14846.12,5140.0,Elipse,G019eI105A,Positive,563,461
M302129,42597.29,15506.15,5140.0,Elipse,G019eI105A,Positive,567,517
M302130,43229.25,14789.11,4976.0,Elipse,G019eI105A,Positive,624,456
M302131,43125.21,15598.09,4976.0,Elipse,G019eI105A,Positive,615,525
M302132,42387.28,13920.54,4976.0,Elipse,G019eI105A,Positive,548,382
M302134,41718.51,13949.89,4976.0,Elipse,G019eI105A,Positive,488,385
M302135,41451.93,12877.26,4976.0,Elipse,G019eI105A,Positive,464,293
M302136,40806.79,13778.25,4976.0,Elipse,G019eI105A,Positive,406,370
M302137,40682.93,14164.63,4976.0,Elipse,G019eI105A,Positive,395,403
M302138,40774.40,15148.54,5140.0,Elipse,G019eI105A,Positive,403,487
M302139,41604.37,14519.72,5140.0,Elipse,G019eI105A,Positive,478,433
M302140,41587.04,16877.81,5140.0,Elipse,G019eI105A,Positive,476,635
M302141,42172.54,16405.72,5140.0,Elipse,G019eI105A,Positive,529,595
M302143,42247.22,15463.74,5140.0,Elipse,G019eI105A,Positive,536,514
M302144,42873.82,12575.45,5140.0,Elipse,G019eI105A,Positive,592,267
M302145,40478.48,13409.12,5140.0,Elipse,G019eI105A,Positive,376,338
M302194,42658.15,40307.83,4976.0,Elipse,G019eI105B,Positive,477,179
M302195,42695.98,41303.99,4976.0,Elipse,G019eI105B,Positive,481,265
M302196,42567.15,42152.33,4976.0,Elipse,G019eI105B,Positive,469,337
M302198,42653.03,42904.40,4976.0,Elipse,G019eI105B,Positive,477,402
M302199,42615.75,43819.76,4976.0,Elipse,G019eI105B,Positive,473,480
M302200,42566.50,45150.25,4976.0,Elipse,G019eI105B,Positive,469,594
M302201,42548.89,46558.85,4976.0,Elipse,G019eI105B,Positive,467,715
M302203,42445.38,48338.43,5140.0,Elipse,G019eI105B,Positive,458,867
M302204,42638.45,47855.30,5140.0,Elipse,G019eI105B,Positive,475,826
M302205,42625.73,47357.01,5140.0,Elipse,G019eI105B,Positive,475,783
M302206,42702.70,46792.44,5140.0,Elipse,G019eI105B,Positive,481,735
M302207,43348.92,46812.98,5140.0,Elipse,G019eI105B,Positive,539,737
M302208,43244.89,47418.79,5140.0,Elipse,G019eI105B,Positive,530,788
M302209,43729.41,47139.77,5140.0,Elipse,G019eI105B,Positive,574,765
M302210,43248.42,40615.60,4976.0,Elipse,G019eI105B,Positive,531,206
M302211,43214.18,41617.79,4976.0,Elipse,G019eI105B,Positive,527,291
M302212,43221.45,42554.32,4976.0,Elipse,G019eI105B,Positive,528,372
M302213,43257.33,43220.65,4976.0,Elipse,G019eI105B,Positive,531,429
M302214,43265.06,44057.75,4976.0,Elipse,G019eI105B,Positive,532,501
